,sea-1,sv0-1,sea-2,sv0-2
150324,,10458672.0,281474976692624.0,281474976692544.0
150325,,10458672.0,281474976692624.0,281474976692544.0
150326,,10458672.0,281474976692624.0,281474976692544.0
150327,,10458672.0,281474976692624.0,281474976692544.0
150328,,10458672.0,281474976692624.0,281474976692544.0
150329,,10458672.0,281474976692624.0,281474976692544.0
150330,,10458672.0,281474976692624.0,281474976692544.0
150331,,10458672.0,281474976692624.0,281474976692544.0
150332,,10458672.0,281474976692624.0,281474976692544.0
150333,,10458672.0,281474976692624.0,281474976692544.0
150335,,1.0,10461104.0,10458672.0
150337,,69868928.0,281474976689152.0,1.0
150338,,69868928.0,281474976689152.0,1.0
150339,,69868928.0,281474976689152.0,1.0
150346,,281474976689024.0,281474976689088.0,281474976689024.0
150352,,281474976688944.0,281474976688992.0,281474976688944.0
150353,,281474976688944.0,281474976688992.0,281474976688944.0
150354,,281474976688944.0,281474976688992.0,281474976688944.0
150355,,281474976688944.0,281474976688992.0,281474976688944.0
150356,,281474976688944.0,281474976688992.0,281474976688944.0
150357,,281474976688944.0,281474976688992.0,281474976688944.0
150358,,281474976688944.0,281474976688992.0,281474976688944.0
150364,,281474976688864.0,281474976688912.0,281474976688864.0
150365,,281474976688864.0,281474976688912.0,281474976688864.0
150372,,281474976688768.0,281474976688832.0,281474976688768.0
150373,,281474976688768.0,281474976688832.0,281474976688768.0
150374,,281474976688768.0,281474976688832.0,281474976688768.0
150375,,281474976688768.0,281474976688832.0,281474976688768.0
150376,,281474976688768.0,281474976688832.0,281474976688768.0
150377,,281474976688768.0,281474976688832.0,281474976688768.0
150378,,281474976688768.0,281474976688832.0,281474976688768.0
150379,,281474976688768.0,281474976688832.0,281474976688768.0
150380,,281474976688768.0,281474976688832.0,281474976688768.0
150381,,281474976688768.0,281474976688832.0,281474976688768.0
150382,,281474976688768.0,281474976688832.0,281474976688768.0
150383,,281474976688768.0,281474976688832.0,281474976688768.0
150384,,281474976688768.0,281474976688832.0,281474976688768.0
150385,,281474976688768.0,281474976688832.0,281474976688768.0
150386,,281474976688768.0,281474976688832.0,281474976688768.0
150387,,281474976688768.0,281474976688832.0,281474976688768.0
150388,,281474976688768.0,281474976688832.0,281474976688768.0
150389,,281474976688768.0,281474976688832.0,281474976688768.0
150390,,281474976688768.0,281474976688832.0,281474976688768.0
150391,,281474976688768.0,281474976688832.0,281474976688768.0
150392,,281474976688768.0,281474976688832.0,281474976688768.0
150393,,281474976688768.0,281474976688832.0,281474976688768.0
150399,,281474976688864.0,281474976688912.0,281474976688864.0
150400,,281474976688864.0,281474976688912.0,281474976688864.0
150407,,281474976688768.0,281474976688832.0,281474976688768.0
150408,,281474976688768.0,281474976688832.0,281474976688768.0
150409,,281474976688768.0,281474976688832.0,281474976688768.0
150410,,281474976688768.0,281474976688832.0,281474976688768.0
150411,,281474976688768.0,281474976688832.0,281474976688768.0
150412,,281474976688768.0,281474976688832.0,281474976688768.0
150413,,281474976688768.0,281474976688832.0,281474976688768.0
150414,,281474976688768.0,281474976688832.0,281474976688768.0
150415,,281474976688768.0,281474976688832.0,281474976688768.0
150416,,281474976688768.0,281474976688832.0,281474976688768.0
150417,,281474976688768.0,281474976688832.0,281474976688768.0
150418,,281474976688768.0,281474976688832.0,281474976688768.0
150419,,281474976688768.0,281474976688832.0,281474976688768.0
150420,,281474976688768.0,281474976688832.0,281474976688768.0
150421,,281474976688768.0,281474976688832.0,281474976688768.0
150422,,281474976688768.0,281474976688832.0,281474976688768.0
150423,,281474976688768.0,281474976688832.0,281474976688768.0
150424,,281474976688768.0,281474976688832.0,281474976688768.0
150425,,281474976688768.0,281474976688832.0,281474976688768.0
150426,,281474976688768.0,281474976688832.0,281474976688768.0
150427,,281474976688768.0,281474976688832.0,281474976688768.0
150428,,281474976688768.0,281474976688832.0,281474976688768.0
150429,,281474976688768.0,281474976688832.0,281474976688768.0
150430,,281474976688768.0,281474976688832.0,281474976688768.0
150431,,281474976688768.0,281474976688832.0,281474976688768.0
150432,,281474976688768.0,281474976688832.0,281474976688768.0
150438,,281474976688944.0,281474976688992.0,281474976688944.0
150439,,281474976688944.0,281474976688992.0,281474976688944.0
150440,,281474976688944.0,281474976688992.0,281474976688944.0
150442,,13.0,281474976689008.0,281474976688944.0
150443,,13.0,281474976689008.0,281474976688944.0
150446,,281474976688912.0,281474976688912.0,281474976688912.0
150447,,281474976688912.0,281474976688912.0,281474976688912.0
150448,,281474976688912.0,281474976688912.0,281474976688912.0
150449,,281474976688912.0,281474976688912.0,281474976688912.0
150450,,281474976688912.0,281474976688912.0,281474976688912.0
150456,,281474976688832.0,281474976688880.0,281474976688832.0
150463,,281474976688736.0,281474976688800.0,281474976688736.0
150464,,281474976688736.0,281474976688800.0,281474976688736.0
150465,,281474976688736.0,281474976688800.0,281474976688736.0
150466,,281474976688736.0,281474976688800.0,281474976688736.0
150467,,281474976688736.0,281474976688800.0,281474976688736.0
150468,,281474976688736.0,281474976688800.0,281474976688736.0
150469,,281474976688736.0,281474976688800.0,281474976688736.0
150470,,281474976688736.0,281474976688800.0,281474976688736.0
150471,,281474976688736.0,281474976688800.0,281474976688736.0
150472,,281474976688736.0,281474976688800.0,281474976688736.0
150473,,281474976688736.0,281474976688800.0,281474976688736.0
150474,,281474976688736.0,281474976688800.0,281474976688736.0
150475,,281474976688736.0,281474976688800.0,281474976688736.0
150476,,281474976688736.0,281474976688800.0,281474976688736.0
150477,,281474976688736.0,281474976688800.0,281474976688736.0
150478,,281474976688736.0,281474976688800.0,281474976688736.0
150479,,281474976688736.0,281474976688800.0,281474976688736.0
150480,,281474976688736.0,281474976688800.0,281474976688736.0
150481,,281474976688736.0,281474976688800.0,281474976688736.0
150482,,281474976688736.0,281474976688800.0,281474976688736.0
150483,,281474976688736.0,281474976688800.0,281474976688736.0
150484,,281474976688736.0,281474976688800.0,281474976688736.0
150485,,281474976688736.0,281474976688800.0,281474976688736.0
150486,,281474976688736.0,281474976688800.0,281474976688736.0
150492,,281474976688752.0,281474976688800.0,281474976688752.0
150493,,281474976688752.0,281474976688800.0,281474976688752.0
150494,,281474976688752.0,281474976688800.0,281474976688752.0
150495,,281474976688752.0,281474976688800.0,281474976688752.0
150496,,281474976688752.0,281474976688800.0,281474976688752.0
150497,,281474976688752.0,281474976688800.0,281474976688752.0
150498,,281474976688752.0,281474976688800.0,281474976688752.0
150499,,281474976688752.0,281474976688800.0,281474976688752.0
150500,,281474976688752.0,281474976688800.0,281474976688752.0
150501,,281474976688752.0,281474976688800.0,281474976688752.0
150502,,281474976688752.0,281474976688800.0,281474976688752.0
150503,,281474976688752.0,281474976688800.0,281474976688752.0
150504,,281474976688752.0,281474976688800.0,281474976688752.0
150505,,281474976688752.0,281474976688800.0,281474976688752.0
150506,,281474976688752.0,281474976688800.0,281474976688752.0
150507,,281474976688752.0,281474976688800.0,281474976688752.0
150508,,281474976688752.0,281474976688800.0,281474976688752.0
150514,,281474976688832.0,281474976688880.0,281474976688832.0
150515,,281474976688832.0,281474976688880.0,281474976688832.0
150516,,281474976688832.0,281474976688880.0,281474976688832.0
150517,,281474976688832.0,281474976688880.0,281474976688832.0
150518,,281474976688832.0,281474976688880.0,281474976688832.0
150519,,281474976688832.0,281474976688880.0,281474976688832.0
150520,,281474976688832.0,281474976688880.0,281474976688832.0
150521,,281474976688832.0,281474976688880.0,281474976688832.0
150522,,281474976688832.0,281474976688880.0,281474976688832.0
150523,,281474976688832.0,281474976688880.0,281474976688832.0
150524,,281474976688832.0,281474976688880.0,281474976688832.0
150525,,281474976688832.0,281474976688880.0,281474976688832.0
150526,,281474976688832.0,281474976688880.0,281474976688832.0
150528,,4.0,281474976688896.0,281474976688832.0
150529,,4.0,281474976688896.0,281474976688832.0
150530,,4.0,281474976688896.0,281474976688832.0
150533,,281474976688912.0,281474976688912.0,281474976688912.0
150534,,281474976688912.0,281474976688912.0,281474976688912.0
150535,,281474976688912.0,281474976688912.0,281474976688912.0
150536,,281474976688912.0,281474976688912.0,281474976688912.0
150537,,281474976688912.0,281474976688912.0,281474976688912.0
150538,,281474976688912.0,281474976688912.0,281474976688912.0
150540,,5.0,281474976688928.0,281474976688912.0
150541,,5.0,281474976688928.0,281474976688912.0
150542,,5.0,281474976688928.0,281474976688912.0
150545,,281474976688912.0,281474976688912.0,281474976688912.0
150546,,281474976688912.0,281474976688912.0,281474976688912.0
150547,,281474976688912.0,281474976688912.0,281474976688912.0
150548,,281474976688912.0,281474976688912.0,281474976688912.0
150549,,281474976688912.0,281474976688912.0,281474976688912.0
150555,,281474976688832.0,281474976688880.0,281474976688832.0
150562,,281474976688736.0,281474976688800.0,281474976688736.0
150563,,281474976688736.0,281474976688800.0,281474976688736.0
150564,,281474976688736.0,281474976688800.0,281474976688736.0
150565,,281474976688736.0,281474976688800.0,281474976688736.0
150566,,281474976688736.0,281474976688800.0,281474976688736.0
150567,,281474976688736.0,281474976688800.0,281474976688736.0
150568,,281474976688736.0,281474976688800.0,281474976688736.0
150569,,281474976688736.0,281474976688800.0,281474976688736.0
150570,,281474976688736.0,281474976688800.0,281474976688736.0
150571,,281474976688736.0,281474976688800.0,281474976688736.0
150572,,281474976688736.0,281474976688800.0,281474976688736.0
150573,,281474976688736.0,281474976688800.0,281474976688736.0
150574,,281474976688736.0,281474976688800.0,281474976688736.0
150575,,281474976688736.0,281474976688800.0,281474976688736.0
150576,,281474976688736.0,281474976688800.0,281474976688736.0
150577,,281474976688736.0,281474976688800.0,281474976688736.0
150578,,281474976688736.0,281474976688800.0,281474976688736.0
150579,,281474976688736.0,281474976688800.0,281474976688736.0
150580,,281474976688736.0,281474976688800.0,281474976688736.0
150581,,281474976688736.0,281474976688800.0,281474976688736.0
150582,,281474976688736.0,281474976688800.0,281474976688736.0
150583,,281474976688736.0,281474976688800.0,281474976688736.0
150584,,281474976688736.0,281474976688800.0,281474976688736.0
150585,,281474976688736.0,281474976688800.0,281474976688736.0
150591,,281474976688752.0,281474976688800.0,281474976688752.0
150592,,281474976688752.0,281474976688800.0,281474976688752.0
150593,,281474976688752.0,281474976688800.0,281474976688752.0
150594,,281474976688752.0,281474976688800.0,281474976688752.0
150595,,281474976688752.0,281474976688800.0,281474976688752.0
150596,,281474976688752.0,281474976688800.0,281474976688752.0
150597,,281474976688752.0,281474976688800.0,281474976688752.0
150598,,281474976688752.0,281474976688800.0,281474976688752.0
150599,,281474976688752.0,281474976688800.0,281474976688752.0
150600,,281474976688752.0,281474976688800.0,281474976688752.0
150601,,281474976688752.0,281474976688800.0,281474976688752.0
150602,,281474976688752.0,281474976688800.0,281474976688752.0
150603,,281474976688752.0,281474976688800.0,281474976688752.0
150604,,281474976688752.0,281474976688800.0,281474976688752.0
150605,,281474976688752.0,281474976688800.0,281474976688752.0
150606,,281474976688752.0,281474976688800.0,281474976688752.0
150607,,281474976688752.0,281474976688800.0,281474976688752.0
150613,,281474976688832.0,281474976688880.0,281474976688832.0
150614,,281474976688832.0,281474976688880.0,281474976688832.0
150615,,281474976688832.0,281474976688880.0,281474976688832.0
150616,,281474976688832.0,281474976688880.0,281474976688832.0
150617,,281474976688832.0,281474976688880.0,281474976688832.0
150618,,281474976688832.0,281474976688880.0,281474976688832.0
150619,,281474976688832.0,281474976688880.0,281474976688832.0
150620,,281474976688832.0,281474976688880.0,281474976688832.0
150621,,281474976688832.0,281474976688880.0,281474976688832.0
150622,,281474976688832.0,281474976688880.0,281474976688832.0
150623,,281474976688832.0,281474976688880.0,281474976688832.0
150624,,281474976688832.0,281474976688880.0,281474976688832.0
150625,,281474976688832.0,281474976688880.0,281474976688832.0
150627,,6.0,281474976688896.0,281474976688832.0
150628,,6.0,281474976688896.0,281474976688832.0
150629,,6.0,281474976688896.0,281474976688832.0
150631,,13.0,19171420.0,6.0
150632,,13.0,19171420.0,6.0
150633,,13.0,19171420.0,6.0
150634,,13.0,19171420.0,6.0
150635,,13.0,19171420.0,6.0
150636,,13.0,19171420.0,6.0
150640,,281474976688976.0,281474976688992.0,281474976688976.0
150641,,281474976688976.0,281474976688992.0,281474976688976.0
150642,,281474976688976.0,281474976688992.0,281474976688976.0
150643,,281474976688976.0,281474976688992.0,281474976688976.0
150645,,116708688.0,281474976689008.0,281474976688976.0
150646,,116708688.0,281474976689008.0,281474976688976.0
150647,,116708688.0,281474976689008.0,281474976688976.0
150657,,281474976688864.0,281474976688944.0,281474976688864.0
150658,,281474976688864.0,281474976688944.0,281474976688864.0
150659,,281474976688864.0,281474976688944.0,281474976688864.0
150660,,281474976688864.0,281474976688944.0,281474976688864.0
150661,,281474976688864.0,281474976688944.0,281474976688864.0
150663,,3737.0,281474976688960.0,281474976688864.0
150664,,3737.0,281474976688960.0,281474976688864.0
150667,,359.0,20844416.0,359.0
150668,,359.0,20844416.0,359.0
150669,,359.0,20844416.0,359.0
150670,,359.0,20844416.0,359.0
150672,,35867264.0,20843946.0,359.0
150673,,35867264.0,20843946.0,359.0
150674,,35867264.0,20843946.0,359.0
150675,,35867264.0,20843946.0,359.0
150676,,35867264.0,20843946.0,359.0
150682,,327740.0,81717640.0,327740.0
150683,,327740.0,81717640.0,327740.0
150684,,327740.0,81717640.0,327740.0
150686,,69868960.0,116708672.0,327740.0
150693,,281474976688928.0,281474976688992.0,281474976688928.0
150694,,281474976688928.0,281474976688992.0,281474976688928.0
150695,,281474976688928.0,281474976688992.0,281474976688928.0
150696,,281474976688928.0,281474976688992.0,281474976688928.0
150697,,281474976688928.0,281474976688992.0,281474976688928.0
150698,,281474976688928.0,281474976688992.0,281474976688928.0
150705,,281474976688832.0,281474976688896.0,281474976688832.0
150706,,281474976688832.0,281474976688896.0,281474976688832.0
150707,,281474976688832.0,281474976688896.0,281474976688832.0
150708,,281474976688832.0,281474976688896.0,281474976688832.0
150709,,281474976688832.0,281474976688896.0,281474976688832.0
150710,,281474976688832.0,281474976688896.0,281474976688832.0
150711,,281474976688832.0,281474976688896.0,281474976688832.0
150712,,281474976688832.0,281474976688896.0,281474976688832.0
150713,,281474976688832.0,281474976688896.0,281474976688832.0
150714,,281474976688832.0,281474976688896.0,281474976688832.0
150715,,281474976688832.0,281474976688896.0,281474976688832.0
150716,,281474976688832.0,281474976688896.0,281474976688832.0
150717,,281474976688832.0,281474976688896.0,281474976688832.0
150718,,281474976688832.0,281474976688896.0,281474976688832.0
150719,,281474976688832.0,281474976688896.0,281474976688832.0
150723,,281474976688880.0,281474976688896.0,281474976688880.0
150724,,281474976688880.0,281474976688896.0,281474976688880.0
150731,,281474976688768.0,281474976688848.0,281474976688768.0
150732,,281474976688768.0,281474976688848.0,281474976688768.0
150733,,281474976688768.0,281474976688848.0,281474976688768.0
150734,,281474976688768.0,281474976688848.0,281474976688768.0
150735,,281474976688768.0,281474976688848.0,281474976688768.0
150736,,281474976688768.0,281474976688848.0,281474976688768.0
150737,,281474976688768.0,281474976688848.0,281474976688768.0
150738,,281474976688768.0,281474976688848.0,281474976688768.0
150739,,281474976688768.0,281474976688848.0,281474976688768.0
150740,,281474976688768.0,281474976688848.0,281474976688768.0
150741,,281474976688768.0,281474976688848.0,281474976688768.0
150742,,281474976688768.0,281474976688848.0,281474976688768.0
150743,,281474976688768.0,281474976688848.0,281474976688768.0
150744,,281474976688768.0,281474976688848.0,281474976688768.0
150745,,281474976688768.0,281474976688848.0,281474976688768.0
150746,,281474976688768.0,281474976688848.0,281474976688768.0
150747,,281474976688768.0,281474976688848.0,281474976688768.0
150748,,281474976688768.0,281474976688848.0,281474976688768.0
150749,,281474976688768.0,281474976688848.0,281474976688768.0
150750,,281474976688768.0,281474976688848.0,281474976688768.0
150751,,281474976688768.0,281474976688848.0,281474976688768.0
150752,,281474976688768.0,281474976688848.0,281474976688768.0
150753,,281474976688768.0,281474976688848.0,281474976688768.0
150754,,281474976688768.0,281474976688848.0,281474976688768.0
150755,,281474976688768.0,281474976688848.0,281474976688768.0
150756,,281474976688768.0,281474976688848.0,281474976688768.0
150757,,281474976688768.0,281474976688848.0,281474976688768.0
150758,,281474976688768.0,281474976688848.0,281474976688768.0
150759,,281474976688768.0,281474976688848.0,281474976688768.0
150760,,281474976688768.0,281474976688848.0,281474976688768.0
150761,,281474976688768.0,281474976688848.0,281474976688768.0
150763,,1627.0,281474976688864.0,281474976688768.0
150764,,1627.0,281474976688864.0,281474976688768.0
150767,,86.0,30288632.0,86.0
150768,,86.0,30288632.0,86.0
150769,,86.0,30288632.0,86.0
150770,,86.0,30288632.0,86.0
150772,,35867296.0,30288426.0,86.0
150773,,35867296.0,30288426.0,86.0
150774,,35867296.0,30288426.0,86.0
150775,,35867296.0,30288426.0,86.0
150776,,35867296.0,30288426.0,86.0
150779,,281474976688880.0,75352896.0,281474976688880.0
150781,,327755.0,75352896.0,281474976688880.0
150783,,327755.0,75352896.0,327755.0
150785,,327755.0,75352896.0,327755.0
150787,,327755.0,75352896.0,327755.0
150789,,327755.0,75352896.0,327755.0
150791,,327755.0,75352896.0,327755.0
150793,,2.0,75352896.0,327755.0
150795,,3.0,75352904.0,2.0
150796,,3.0,75352904.0,2.0
150797,,3.0,75352904.0,2.0
150799,,75352904.0,75352912.0,3.0
150800,,75352904.0,75352912.0,3.0
150807,,281474976688832.0,281474976688896.0,281474976688832.0
150808,,281474976688832.0,281474976688896.0,281474976688832.0
150809,,281474976688832.0,281474976688896.0,281474976688832.0
150810,,281474976688832.0,281474976688896.0,281474976688832.0
150811,,281474976688832.0,281474976688896.0,281474976688832.0
150812,,281474976688832.0,281474976688896.0,281474976688832.0
150813,,281474976688832.0,281474976688896.0,281474976688832.0
150814,,281474976688832.0,281474976688896.0,281474976688832.0
150815,,281474976688832.0,281474976688896.0,281474976688832.0
150816,,281474976688832.0,281474976688896.0,281474976688832.0
150817,,281474976688832.0,281474976688896.0,281474976688832.0
150818,,281474976688832.0,281474976688896.0,281474976688832.0
150819,,281474976688832.0,281474976688896.0,281474976688832.0
150820,,281474976688832.0,281474976688896.0,281474976688832.0
150822,,75352896.0,281474976688912.0,281474976688832.0
150823,,75352896.0,281474976688912.0,281474976688832.0
150824,,75352896.0,281474976688912.0,281474976688832.0
150825,,75352896.0,281474976688912.0,281474976688832.0
150826,,75352896.0,281474976688912.0,281474976688832.0
150827,,75352896.0,281474976688912.0,281474976688832.0
150828,,75352896.0,281474976688912.0,281474976688832.0
150829,,75352896.0,281474976688912.0,281474976688832.0
150830,,75352896.0,281474976688912.0,281474976688832.0
150831,,75352896.0,281474976688912.0,281474976688832.0
150833,,116708688.0,75352904.0,75352896.0
150834,,116708688.0,75352904.0,75352896.0
150835,,116708688.0,75352904.0,75352896.0
150839,,116708720.0,10465528.0,116708720.0
150842,,69845120.0,116708704.0,69845120.0
150843,,69845120.0,116708704.0,69845120.0
150844,,69845120.0,116708704.0,69845120.0
150845,,69845120.0,116708704.0,69845120.0
150846,,69845120.0,116708704.0,69845120.0
150847,,69845120.0,116708704.0,69845120.0
150849,,281474976689120.0,116708672.0,69845120.0
150855,,281474976689072.0,281474976689104.0,281474976689072.0
150856,,281474976689072.0,281474976689104.0,281474976689072.0
150857,,281474976689072.0,281474976689104.0,281474976689072.0
150858,,281474976689072.0,281474976689104.0,281474976689072.0
150859,,281474976689072.0,281474976689104.0,281474976689072.0
150864,,281474976689024.0,281474976689056.0,281474976689024.0
150865,,281474976689024.0,281474976689056.0,281474976689024.0
150866,,281474976689024.0,281474976689056.0,281474976689024.0
150867,,281474976689024.0,281474976689056.0,281474976689024.0
150868,,281474976689024.0,281474976689056.0,281474976689024.0
150869,,281474976689024.0,281474976689056.0,281474976689024.0
150870,,281474976689024.0,281474976689056.0,281474976689024.0
150876,,281474976688992.0,281474976689040.0,281474976688992.0
150877,,281474976688992.0,281474976689040.0,281474976688992.0
150878,,281474976688992.0,281474976689040.0,281474976688992.0
150879,,281474976688992.0,281474976689040.0,281474976688992.0
150880,,281474976688992.0,281474976689040.0,281474976688992.0
150881,,281474976688992.0,281474976689040.0,281474976688992.0
150882,,281474976688992.0,281474976689040.0,281474976688992.0
150883,,281474976688992.0,281474976689040.0,281474976688992.0
150884,,281474976688992.0,281474976689040.0,281474976688992.0
150885,,281474976688992.0,281474976689040.0,281474976688992.0
150886,,281474976688992.0,281474976689040.0,281474976688992.0
150887,,281474976688992.0,281474976689040.0,281474976688992.0
150888,,281474976688992.0,281474976689040.0,281474976688992.0
150889,,281474976688992.0,281474976689040.0,281474976688992.0
150890,,281474976688992.0,281474976689040.0,281474976688992.0
150891,,281474976688992.0,281474976689040.0,281474976688992.0
150892,,281474976688992.0,281474976689040.0,281474976688992.0
150893,,281474976688992.0,281474976689040.0,281474976688992.0
150898,,281474976689024.0,281474976689056.0,281474976689024.0
150899,,281474976689024.0,281474976689056.0,281474976689024.0
150900,,281474976689024.0,281474976689056.0,281474976689024.0
150901,,281474976689024.0,281474976689056.0,281474976689024.0
150902,,281474976689024.0,281474976689056.0,281474976689024.0
150903,,281474976689024.0,281474976689056.0,281474976689024.0
150904,,281474976689024.0,281474976689056.0,281474976689024.0
150910,,281474976688992.0,281474976689040.0,281474976688992.0
150911,,281474976688992.0,281474976689040.0,281474976688992.0
150912,,281474976688992.0,281474976689040.0,281474976688992.0
150913,,281474976688992.0,281474976689040.0,281474976688992.0
150914,,281474976688992.0,281474976689040.0,281474976688992.0
150915,,281474976688992.0,281474976689040.0,281474976688992.0
150916,,281474976688992.0,281474976689040.0,281474976688992.0
150917,,281474976688992.0,281474976689040.0,281474976688992.0
150918,,281474976688992.0,281474976689040.0,281474976688992.0
150919,,281474976688992.0,281474976689040.0,281474976688992.0
150920,,281474976688992.0,281474976689040.0,281474976688992.0
150921,,281474976688992.0,281474976689040.0,281474976688992.0
150922,,281474976688992.0,281474976689040.0,281474976688992.0
150923,,281474976688992.0,281474976689040.0,281474976688992.0
150924,,281474976688992.0,281474976689040.0,281474976688992.0
150925,,281474976688992.0,281474976689040.0,281474976688992.0
150926,,281474976688992.0,281474976689040.0,281474976688992.0
150927,,281474976688992.0,281474976689040.0,281474976688992.0
150928,,281474976688992.0,281474976689040.0,281474976688992.0
150933,,281474976689056.0,281474976689088.0,281474976689056.0
150934,,281474976689056.0,281474976689088.0,281474976689056.0
150935,,281474976689056.0,281474976689088.0,281474976689056.0
150936,,281474976689056.0,281474976689088.0,281474976689056.0
150937,,281474976689056.0,281474976689088.0,281474976689056.0
150938,,281474976689056.0,281474976689088.0,281474976689056.0
150939,,281474976689056.0,281474976689088.0,281474976689056.0
150940,,281474976689056.0,281474976689088.0,281474976689056.0
150941,,281474976689056.0,281474976689088.0,281474976689056.0
150942,,281474976689056.0,281474976689088.0,281474976689056.0
150945,,4294967295.0,115752968.0,4294967295.0
150946,,4294967295.0,115752968.0,4294967295.0
150947,,4294967295.0,115752968.0,4294967295.0
150948,,4294967295.0,115752968.0,4294967295.0
150949,,4294967295.0,115752968.0,4294967295.0
150950,,4294967295.0,115752968.0,4294967295.0
150952,,116708720.0,115753044.0,4294967295.0
150953,,116708720.0,115753044.0,4294967295.0
150954,,116708720.0,115753044.0,4294967295.0
150957,,116708736.0,10465536.0,116708736.0
150960,,115505920.0,116708720.0,115505920.0
150961,,115505920.0,116708720.0,115505920.0
150962,,115505920.0,116708720.0,115505920.0
150963,,115505920.0,116708720.0,115505920.0
150964,,115505920.0,116708720.0,115505920.0
150966,,116708736.0,115505952.0,115505920.0
150967,,116708736.0,115505952.0,115505920.0
150968,,116708736.0,115505952.0,115505920.0
150973,,116708768.0,116708736.0,116708768.0
150976,,69845120.0,116708752.0,69845120.0
150977,,69845120.0,116708752.0,69845120.0
150979,,0.0,116708672.0,69845120.0
150980,,0.0,116708672.0,69845120.0
150981,,0.0,116708672.0,69845120.0
150982,,0.0,116708672.0,69845120.0
150983,,0.0,116708672.0,69845120.0
150984,,0.0,116708672.0,69845120.0
150985,,0.0,116708672.0,69845120.0
150986,,0.0,116708672.0,69845120.0
150987,,0.0,116708672.0,69845120.0
150988,,0.0,116708672.0,69845120.0
150989,,0.0,116708672.0,69845120.0
150997,,10458672.0,281474976692624.0,281474976692544.0
150998,,10458672.0,281474976692624.0,281474976692544.0
150999,,10458672.0,281474976692624.0,281474976692544.0
151000,,10458672.0,281474976692624.0,281474976692544.0
151001,,10458672.0,281474976692624.0,281474976692544.0
151002,,10458672.0,281474976692624.0,281474976692544.0
151004,,69869088.0,10461104.0,10458672.0
151006,,95303584.0,281474976689152.0,69869088.0
151007,,95303584.0,281474976689152.0,69869088.0
151008,,95303584.0,281474976689152.0,69869088.0
151015,,281474976689024.0,281474976689088.0,281474976689024.0
151016,,281474976689024.0,281474976689088.0,281474976689024.0
151017,,281474976689024.0,281474976689088.0,281474976689024.0
151024,,281474976688928.0,281474976688992.0,281474976688928.0
151025,,281474976688928.0,281474976688992.0,281474976688928.0
151026,,281474976688928.0,281474976688992.0,281474976688928.0
151027,,281474976688928.0,281474976688992.0,281474976688928.0
151028,,281474976688928.0,281474976688992.0,281474976688928.0
151029,,281474976688928.0,281474976688992.0,281474976688928.0
151030,,281474976688928.0,281474976688992.0,281474976688928.0
151031,,281474976688928.0,281474976688992.0,281474976688928.0
151032,,281474976688928.0,281474976688992.0,281474976688928.0
151033,,281474976688928.0,281474976688992.0,281474976688928.0
151034,,281474976688928.0,281474976688992.0,281474976688928.0
151035,,281474976688928.0,281474976688992.0,281474976688928.0
151036,,281474976688928.0,281474976688992.0,281474976688928.0
151037,,281474976688928.0,281474976688992.0,281474976688928.0
151038,,281474976688928.0,281474976688992.0,281474976688928.0
151043,,281474976688976.0,281474976688992.0,281474976688976.0
151044,,281474976688976.0,281474976688992.0,281474976688976.0
151045,,281474976688976.0,281474976688992.0,281474976688976.0
151046,,281474976688976.0,281474976688992.0,281474976688976.0
151048,,116708800.0,281474976689008.0,281474976688976.0
151049,,116708800.0,281474976689008.0,281474976688976.0
151050,,116708800.0,281474976689008.0,281474976688976.0
151060,,281474976688864.0,281474976688944.0,281474976688864.0
151061,,281474976688864.0,281474976688944.0,281474976688864.0
151062,,281474976688864.0,281474976688944.0,281474976688864.0
151063,,281474976688864.0,281474976688944.0,281474976688864.0
151064,,281474976688864.0,281474976688944.0,281474976688864.0
151066,,3738.0,281474976688960.0,281474976688864.0
151067,,3738.0,281474976688960.0,281474976688864.0
151070,,358.0,20844416.0,358.0
151071,,358.0,20844416.0,358.0
151072,,358.0,20844416.0,358.0
151073,,358.0,20844416.0,358.0
151075,,35867312.0,20843946.0,358.0
151076,,35867312.0,20843946.0,358.0
151077,,35867312.0,20843946.0,358.0
151078,,35867312.0,20843946.0,358.0
151079,,35867312.0,20843946.0,358.0
151085,,327740.0,81717656.0,327740.0
151086,,327740.0,81717656.0,327740.0
151087,,327740.0,81717656.0,327740.0
151088,,327740.0,81717656.0,327740.0
151089,,327740.0,81717656.0,327740.0
151090,,327740.0,81717656.0,327740.0
151091,,327740.0,81717656.0,327740.0
151092,,327740.0,81717656.0,327740.0
151093,,327740.0,81717656.0,327740.0
151095,,116708800.0,116708784.0,327740.0
151096,,116708800.0,116708784.0,327740.0
151097,,116708800.0,116708784.0,327740.0
151100,,116708816.0,10465536.0,116708816.0
151102,,0.0,10465528.0,116708816.0
151106,,281474976688992.0,281474976688992.0,281474976688992.0
151107,,281474976688992.0,281474976688992.0,281474976688992.0
151113,,281474976688912.0,281474976688960.0,281474976688912.0
151114,,281474976688912.0,281474976688960.0,281474976688912.0
151115,,281474976688912.0,281474976688960.0,281474976688912.0
151116,,281474976688912.0,281474976688960.0,281474976688912.0
151117,,281474976688912.0,281474976688960.0,281474976688912.0
151118,,281474976688912.0,281474976688960.0,281474976688912.0
151119,,281474976688912.0,281474976688960.0,281474976688912.0
151126,,281474976688880.0,281474976688960.0,281474976688880.0
