,s-1l,s-1u,s-2l,s-2u
153000,0.9999914770014544,1.0,0.9999914770014544,1.0
153005,0.9999914770014544,1.0,0.9999914770014544,1.0
153006,0.9999914770014544,1.0,0.9999914770014544,1.0
153007,0.9999914770014544,1.0,0.9999914770014544,1.0
153008,0.9999914770014544,1.0,0.9999914770014544,1.0
153009,0.9999914770014544,1.0,0.9999914770014544,1.0
153010,0.9999914770014544,1.0,0.9999914770014544,1.0
153011,0.9999914770014544,1.0,0.9999914770014544,1.0
153012,0.9999914770014544,1.0,0.9999914770014544,1.0
153013,0.9999914770014544,1.0,0.9999914770014544,1.0
153014,0.9999914770014544,1.0,0.9999914770014544,1.0
153015,0.9999914770014544,1.0,0.9999914770014544,1.0
153016,0.9999914770014544,1.0,0.9999914770014544,1.0
153022,0.9999915142543574,1.0,0.9999915142543574,1.0
153023,0.9999915142543574,1.0,0.9999915142543574,1.0
153024,0.9999915142543574,1.0,0.9999915142543574,1.0
153025,0.9999915142543574,1.0,0.9999915142543574,1.0
153026,0.9999915142543574,1.0,0.9999915142543574,1.0
153027,0.9999915142543574,1.0,0.9999915142543574,1.0
153028,0.9999915142543574,1.0,0.9999915142543574,1.0
153029,0.9999915142543574,1.0,0.9999915142543574,1.0
153035,0.9999914770014544,1.0,0.9999914770014544,1.0
153036,0.9999914770014544,1.0,0.9999914770014544,1.0
153037,0.9999914770014544,1.0,0.9999914770014544,1.0
153038,0.9999914770014544,1.0,0.9999914770014544,1.0
153039,0.9999914770014544,1.0,0.9999914770014544,1.0
153040,0.9999914770014544,1.0,0.9999914770014544,1.0
153041,0.9999914770014544,1.0,0.9999914770014544,1.0
153042,0.9999914770014544,1.0,0.9999914770014544,1.0
153043,0.9999914770014544,1.0,0.9999914770014544,1.0
153044,0.9999914770014544,1.0,0.9999914770014544,1.0
153045,0.9999914770014544,1.0,0.9999914770014544,1.0
153046,0.9999914770014544,1.0,0.9999914770014544,1.0
153052,0.9999914770014544,1.0,0.9999914770014544,1.0
153053,0.9999914770014544,1.0,0.9999914770014544,1.0
153054,0.9999914770014544,1.0,0.9999914770014544,1.0
153055,0.9999914770014544,1.0,0.9999914770014544,1.0
153056,0.9999914770014544,1.0,0.9999914770014544,1.0
153057,0.9999914770014544,1.0,0.9999914770014544,1.0
153058,0.9999914770014544,1.0,0.9999914770014544,1.0
153059,0.9999914770014544,1.0,0.9999914770014544,1.0
153065,0.9999914397485514,1.0,0.9999914397485514,1.0
153066,0.9999914397485514,1.0,0.9999914397485514,1.0
153067,0.9999914397485514,1.0,0.9999914397485514,1.0
153068,0.9999914397485514,1.0,0.9999914397485514,1.0
153069,0.9999914397485514,1.0,0.9999914397485514,1.0
153070,0.9999914397485514,1.0,0.9999914397485514,1.0
153071,0.9999914397485514,1.0,0.9999914397485514,1.0
153072,0.9999914397485514,1.0,0.9999914397485514,1.0
153078,0.9999914024956484,1.0,0.9999914024956484,1.0
153079,0.9999914024956484,1.0,0.9999914024956484,1.0
153080,0.9999914024956484,1.0,0.9999914024956484,1.0
153081,0.9999914024956484,1.0,0.9999914024956484,1.0
153082,0.9999914024956484,1.0,0.9999914024956484,1.0
153083,0.9999914024956484,1.0,0.9999914024956484,1.0
153084,0.9999914024956484,1.0,0.9999914024956484,1.0
153085,0.9999914024956484,1.0,0.9999914024956484,1.0
153086,0.9999914024956484,1.0,0.9999914024956484,1.0
153087,0.9999914024956484,1.0,0.9999914024956484,1.0
153088,0.9999914024956484,1.0,0.9999914024956484,1.0
153089,0.9999914024956484,1.0,0.9999914024956484,1.0
153090,0.9999914024956484,1.0,0.9999914024956484,1.0
153091,0.9999914024956484,1.0,0.9999914024956484,1.0
153092,0.9999914024956484,1.0,0.9999914024956484,1.0
153098,0.9999914024956484,1.0,0.9999914024956484,1.0
153099,0.9999914024956484,1.0,0.9999914024956484,1.0
153100,0.9999914024956484,1.0,0.9999914024956484,1.0
153101,0.9999914024956484,1.0,0.9999914024956484,1.0
153102,0.9999914024956484,1.0,0.9999914024956484,1.0
153103,0.9999914024956484,1.0,0.9999914024956484,1.0
153104,0.9999914024956484,1.0,0.9999914024956484,1.0
153105,0.9999914024956484,1.0,0.9999914024956484,1.0
153106,0.9999914024956484,1.0,0.9999914024956484,1.0
153107,0.9999914024956484,1.0,0.9999914024956484,1.0
153108,0.9999914024956484,1.0,0.9999914024956484,1.0
153109,0.9999914024956484,1.0,0.9999914024956484,1.0
153110,0.9999914024956484,1.0,0.9999914024956484,1.0
153111,0.9999914024956484,1.0,0.9999914024956484,1.0
153112,0.9999914024956484,1.0,0.9999914024956484,1.0
153113,0.9999914024956484,1.0,0.9999914024956484,1.0
153114,0.9999914024956484,1.0,0.9999914024956484,1.0
153115,0.9999914024956484,1.0,0.9999914024956484,1.0
153116,0.9999914024956484,1.0,0.9999914024956484,1.0
153122,0.9999914397485514,1.0,0.9999914397485514,1.0
153123,0.9999914397485514,1.0,0.9999914397485514,1.0
153124,0.9999914397485514,1.0,0.9999914397485514,1.0
153125,0.9999914397485514,1.0,0.9999914397485514,1.0
153126,0.9999914397485514,1.0,0.9999914397485514,1.0
153127,0.9999914397485514,1.0,0.9999914397485514,1.0
153128,0.9999914397485514,1.0,0.9999914397485514,1.0
153129,0.9999914397485514,1.0,0.9999914397485514,1.0
153130,0.9999914397485514,1.0,0.9999914397485514,1.0
153131,0.9999914397485514,1.0,0.9999914397485514,1.0
153132,0.9999914397485514,1.0,0.9999914397485514,1.0
153133,0.9999914397485514,1.0,0.9999914397485514,1.0
153134,0.9999914397485514,1.0,0.9999914397485514,1.0
153135,0.9999914397485514,1.0,0.9999914397485514,1.0
153136,0.9999914397485514,1.0,0.9999914397485514,1.0
153137,0.9999914397485514,1.0,0.9999914397485514,1.0
153143,0.9999914397485514,1.0,0.9999914397485514,1.0
153144,0.9999914397485514,1.0,0.9999914397485514,1.0
153145,0.9999914397485514,1.0,0.9999914397485514,1.0
153146,0.9999914397485514,1.0,0.9999914397485514,1.0
153147,0.9999914397485514,1.0,0.9999914397485514,1.0
153148,0.9999914397485514,1.0,0.9999914397485514,1.0
153149,0.9999914397485514,1.0,0.9999914397485514,1.0
153150,0.9999914397485514,1.0,0.9999914397485514,1.0
153151,0.9999914397485514,1.0,0.9999914397485514,1.0
153152,0.9999914397485514,1.0,0.9999914397485514,1.0
153153,0.9999914397485514,1.0,0.9999914397485514,1.0
153154,0.9999914397485514,1.0,0.9999914397485514,1.0
153155,0.9999914397485514,1.0,0.9999914397485514,1.0
153156,0.9999914397485514,1.0,0.9999914397485514,1.0
153157,0.9999914397485514,1.0,0.9999914397485514,1.0
153158,0.9999914397485514,1.0,0.9999914397485514,1.0
153159,0.9999914397485514,1.0,0.9999914397485514,1.0
153160,0.9999914397485514,1.0,0.9999914397485514,1.0
153161,0.9999914397485514,1.0,0.9999914397485514,1.0
153162,0.9999914397485514,1.0,0.9999914397485514,1.0
153163,0.9999914397485514,1.0,0.9999914397485514,1.0
153164,0.9999914397485514,1.0,0.9999914397485514,1.0
153165,0.9999914397485514,1.0,0.9999914397485514,1.0
153166,0.9999914397485514,1.0,0.9999914397485514,1.0
153174,0.9999914993531962,1.0,0.9999914993531962,1.0
153175,0.9999914993531962,1.0,0.9999914993531962,1.0
153176,0.9999914993531962,1.0,0.9999914993531962,1.0
153177,0.9999914993531962,1.0,0.9999914993531962,1.0
153178,0.9999914993531962,1.0,0.9999914993531962,1.0
153180,1.676380635088487e-07,0.0,0.9999914993531962,1.0
153181,1.676380635088487e-07,0.0,0.9999914993531962,1.0
153184,2.4680048238802724e-08,0.0,2.4680048238802724e-08,0.0
153185,2.4680048238802724e-08,0.0,2.4680048238802724e-08,0.0
153186,2.4680048238802724e-08,0.0,2.4680048238802724e-08,0.0
153187,2.4680048238802724e-08,0.0,2.4680048238802724e-08,0.0
153189,0.016702145345836014,0.0,2.4680048238802724e-08,0.0
153190,0.016702145345836014,0.0,2.4680048238802724e-08,0.0
153191,0.016702145345836014,0.0,2.4680048238802724e-08,0.0
153192,0.016702145345836014,0.0,2.4680048238802724e-08,0.0
153193,0.016702145345836014,0.0,2.4680048238802724e-08,0.0
153202,0.004869461061837832,0.0,0.004869461061837832,0.0
153203,0.004869461061837832,0.0,0.004869461061837832,0.0
153204,0.004869461061837832,0.0,0.004869461061837832,0.0
153205,0.004869461061837832,0.0,0.004869461061837832,0.0
153210,0.9999915366060993,1.0,0.9999915366060993,1.0
153211,0.9999915366060993,1.0,0.9999915366060993,1.0
153212,0.9999915366060993,1.0,0.9999915366060993,1.0
153214,0.0,0.0,0.9999915366060993,1.0
153216,1.536682248831113e-08,0.0,0.0,0.0
153217,1.536682248831113e-08,0.0,0.0,0.0
153218,1.536682248831113e-08,0.0,0.0,0.0
153219,1.536682248831113e-08,0.0,0.0,0.0
153225,0.9999914993531962,1.0,0.9999914993531962,1.0
153226,0.9999914993531962,1.0,0.9999914993531962,1.0
153227,0.9999914993531962,1.0,0.9999914993531962,1.0
153229,0.051322322362718324,0.0,0.9999914993531962,1.0
153230,0.051322322362718324,0.0,0.9999914993531962,1.0
153231,0.051322322362718324,0.0,0.9999914993531962,1.0
153232,0.051322322362718324,0.0,0.9999914993531962,1.0
153233,0.051322322362718324,0.0,0.9999914993531962,1.0
153234,0.051322322362718324,0.0,0.9999914993531962,1.0
153235,0.051322322362718324,0.0,0.9999914993531962,1.0
153237,1.722946763840945e-08,0.0,0.051322322362718324,0.0
153238,1.722946763840945e-08,0.0,0.051322322362718324,0.0
153240,0.9999915515072605,1.0,1.722946763840945e-08,0.0
153241,0.9999915515072605,1.0,1.722946763840945e-08,0.0
153242,0.9999915515072605,1.0,1.722946763840945e-08,0.0
153244,0.051322322362718324,0.0,0.9999915515072605,1.0
153248,0.9999915291555186,1.0,0.9999915291555186,1.0
153249,0.9999915291555186,1.0,0.9999915291555186,1.0
153250,0.9999915291555186,1.0,0.9999915291555186,1.0
153257,0.999991484452035,1.0,0.999991484452035,1.0
153258,0.999991484452035,1.0,0.999991484452035,1.0
153259,0.999991484452035,1.0,0.999991484452035,1.0
153260,0.999991484452035,1.0,0.999991484452035,1.0
153261,0.999991484452035,1.0,0.999991484452035,1.0
153268,0.9999914397485514,1.0,0.9999914397485514,1.0
153269,0.9999914397485514,1.0,0.9999914397485514,1.0
153270,0.9999914397485514,1.0,0.9999914397485514,1.0
153271,0.9999914397485514,1.0,0.9999914397485514,1.0
153272,0.9999914397485514,1.0,0.9999914397485514,1.0
153279,0.9999913950450678,1.0,0.9999913950450678,1.0
153280,0.9999913950450678,1.0,0.9999913950450678,1.0
153281,0.9999913950450678,1.0,0.9999913950450678,1.0
153282,0.9999913950450678,1.0,0.9999913950450678,1.0
153283,0.9999913950450678,1.0,0.9999913950450678,1.0
153284,0.9999913950450678,1.0,0.9999913950450678,1.0
153285,0.9999913950450678,1.0,0.9999913950450678,1.0
153286,0.9999913950450678,1.0,0.9999913950450678,1.0
153287,0.9999913950450678,1.0,0.9999913950450678,1.0
153288,0.9999913950450678,1.0,0.9999913950450678,1.0
153295,0.9999913950450678,1.0,0.9999913950450678,1.0
153296,0.9999913950450678,1.0,0.9999913950450678,1.0
153297,0.9999913950450678,1.0,0.9999913950450678,1.0
153304,0.9999913428910037,1.0,0.9999913428910037,1.0
153305,0.9999913428910037,1.0,0.9999913428910037,1.0
153306,0.9999913428910037,1.0,0.9999913428910037,1.0
153307,0.9999913428910037,1.0,0.9999913428910037,1.0
153308,0.9999913428910037,1.0,0.9999913428910037,1.0
153310,7.65547156690409e-07,0.0,0.9999913428910037,1.0
153311,7.65547156690409e-07,0.0,0.9999913428910037,1.0
153314,3.8184225577015535e-08,0.0,3.8184225577015535e-08,0.0
153315,3.8184225577015535e-08,0.0,3.8184225577015535e-08,0.0
153316,3.8184225577015535e-08,0.0,3.8184225577015535e-08,0.0
153317,3.8184225577015535e-08,0.0,3.8184225577015535e-08,0.0
153319,0.016702160246997215,0.0,3.8184225577015535e-08,0.0
153320,0.016702160246997215,0.0,3.8184225577015535e-08,0.0
153321,0.016702160246997215,0.0,3.8184225577015535e-08,0.0
153322,0.016702160246997215,0.0,3.8184225577015535e-08,0.0
153323,0.016702160246997215,0.0,3.8184225577015535e-08,0.0
153327,3.119930626414684e-08,0.0,3.119930626414684e-08,0.0
153328,3.119930626414684e-08,0.0,3.119930626414684e-08,0.0
153329,3.119930626414684e-08,0.0,3.119930626414684e-08,0.0
153330,3.119930626414684e-08,0.0,3.119930626414684e-08,0.0
153331,3.119930626414684e-08,0.0,3.119930626414684e-08,0.0
153332,3.119930626414684e-08,0.0,3.119930626414684e-08,0.0
153337,0.999991409946229,1.0,0.999991409946229,1.0
153343,0.999991372693326,1.0,0.999991372693326,1.0
153344,0.999991372693326,1.0,0.999991372693326,1.0
153345,0.999991372693326,1.0,0.999991372693326,1.0
153346,0.999991372693326,1.0,0.999991372693326,1.0
153347,0.999991372693326,1.0,0.999991372693326,1.0
153348,0.999991372693326,1.0,0.999991372693326,1.0
153349,0.999991372693326,1.0,0.999991372693326,1.0
153350,0.999991372693326,1.0,0.999991372693326,1.0
153351,0.999991372693326,1.0,0.999991372693326,1.0
153352,0.999991372693326,1.0,0.999991372693326,1.0
153353,0.999991372693326,1.0,0.999991372693326,1.0
153355,0.0,0.0,0.999991372693326,1.0
153356,0.0,0.0,0.999991372693326,1.0
153359,0.011543273931156506,0.0,0.011543273931156506,0.0
153360,0.011543273931156506,0.0,0.011543273931156506,0.0
153364,4.656612875245797e-10,0.0,1.0,7.629452739355006e-06
153365,4.656612875245797e-10,0.0,1.0,7.629452739355006e-06
153366,4.656612875245797e-10,0.0,1.0,7.629452739355006e-06
153367,4.656612875245797e-10,0.0,1.0,7.629452739355006e-06
153368,4.656612875245797e-10,0.0,1.0,7.629452739355006e-06
153375,0.9999913950450678,1.0,0.9999913950450678,1.0
153376,0.9999913950450678,1.0,0.9999913950450678,1.0
153377,0.9999913950450678,1.0,0.9999913950450678,1.0
153378,0.9999913950450678,1.0,0.9999913950450678,1.0
153379,0.9999913950450678,1.0,0.9999913950450678,1.0
153386,0.9999913503415843,1.0,0.9999913503415843,1.0
153387,0.9999913503415843,1.0,0.9999913503415843,1.0
153388,0.9999913503415843,1.0,0.9999913503415843,1.0
153389,0.9999913503415843,1.0,0.9999913503415843,1.0
153390,0.9999913503415843,1.0,0.9999913503415843,1.0
153391,0.9999913503415843,1.0,0.9999913503415843,1.0
153392,0.9999913503415843,1.0,0.9999913503415843,1.0
153393,0.9999913503415843,1.0,0.9999913503415843,1.0
153394,0.9999913503415843,1.0,0.9999913503415843,1.0
153395,0.9999913503415843,1.0,0.9999913503415843,1.0
153396,0.9999913503415843,1.0,0.9999913503415843,1.0
153397,0.9999913503415843,1.0,0.9999913503415843,1.0
153404,0.9999913503415843,1.0,0.9999913503415843,1.0
153405,0.9999913503415843,1.0,0.9999913503415843,1.0
153406,0.9999913503415843,1.0,0.9999913503415843,1.0
153407,0.9999913503415843,1.0,0.9999913503415843,1.0
153408,0.9999913503415843,1.0,0.9999913503415843,1.0
153409,0.9999913503415843,1.0,0.9999913503415843,1.0
153410,0.9999913503415843,1.0,0.9999913503415843,1.0
153411,0.9999913503415843,1.0,0.9999913503415843,1.0
153412,0.9999913503415843,1.0,0.9999913503415843,1.0
153413,0.9999913503415843,1.0,0.9999913503415843,1.0
153414,0.9999913503415843,1.0,0.9999913503415843,1.0
153415,0.9999913503415843,1.0,0.9999913503415843,1.0
153416,0.9999913503415843,1.0,0.9999913503415843,1.0
153417,0.9999913503415843,1.0,0.9999913503415843,1.0
153418,0.9999913503415843,1.0,0.9999913503415843,1.0
153419,0.9999913503415843,1.0,0.9999913503415843,1.0
153420,0.9999913503415843,1.0,0.9999913503415843,1.0
153421,0.9999913503415843,1.0,0.9999913503415843,1.0
153422,0.9999913503415843,1.0,0.9999913503415843,1.0
153423,0.9999913503415843,1.0,0.9999913503415843,1.0
153424,0.9999913503415843,1.0,0.9999913503415843,1.0
153425,0.9999913503415843,1.0,0.9999913503415843,1.0
153426,0.9999913503415843,1.0,0.9999913503415843,1.0
153427,0.9999913503415843,1.0,0.9999913503415843,1.0
153428,0.9999913503415843,1.0,0.9999913503415843,1.0
153435,0.9999914397485514,1.0,0.9999914397485514,1.0
153436,0.9999914397485514,1.0,0.9999914397485514,1.0
153437,0.9999914397485514,1.0,0.9999914397485514,1.0
153438,0.9999914397485514,1.0,0.9999914397485514,1.0
153439,0.9999914397485514,1.0,0.9999914397485514,1.0
153440,0.9999914397485514,1.0,0.9999914397485514,1.0
153441,0.9999914397485514,1.0,0.9999914397485514,1.0
153442,0.9999914397485514,1.0,0.9999914397485514,1.0
153443,0.9999914397485514,1.0,0.9999914397485514,1.0
153444,0.9999914397485514,1.0,0.9999914397485514,1.0
153445,0.9999914397485514,1.0,0.9999914397485514,1.0
153446,0.9999914397485514,1.0,0.9999914397485514,1.0
153447,0.9999914397485514,1.0,0.9999914397485514,1.0
153448,0.9999914397485514,1.0,0.9999914397485514,1.0
153449,0.9999914397485514,1.0,0.9999914397485514,1.0
153450,0.9999914397485514,1.0,0.9999914397485514,1.0
153457,0.999991484452035,1.0,0.999991484452035,1.0
153458,0.999991484452035,1.0,0.999991484452035,1.0
153459,0.999991484452035,1.0,0.999991484452035,1.0
153460,0.999991484452035,1.0,0.999991484452035,1.0
153465,0.9999914546497126,1.0,0.9999914546497126,1.0
153467,0.01931212843363738,0.0,0.9999914546497126,1.0
153468,0.01931212843363738,0.0,0.9999914546497126,1.0
153469,0.01931212843363738,0.0,0.9999914546497126,1.0
153473,0.01931212843363738,0.0,0.9999914397485514,1.0
153474,0.01931212843363738,0.0,0.9999914397485514,1.0
153475,0.01931212843363738,0.0,0.9999914397485514,1.0
153476,0.01931212843363738,0.0,0.9999914397485514,1.0
153483,0.9999914024956484,1.0,0.9999914024956484,1.0
153484,0.9999914024956484,1.0,0.9999914024956484,1.0
153485,0.9999914024956484,1.0,0.9999914024956484,1.0
153486,0.9999914024956484,1.0,0.9999914024956484,1.0
153487,0.9999914024956484,1.0,0.9999914024956484,1.0
153488,0.9999914024956484,1.0,0.9999914024956484,1.0
153489,0.9999914024956484,1.0,0.9999914024956484,1.0
153490,0.9999914024956484,1.0,0.9999914024956484,1.0
153491,0.9999914024956484,1.0,0.9999914024956484,1.0
153492,0.9999914024956484,1.0,0.9999914024956484,1.0
153493,0.9999914024956484,1.0,0.9999914024956484,1.0
153494,0.9999914024956484,1.0,0.9999914024956484,1.0
153495,0.9999914024956484,1.0,0.9999914024956484,1.0
153497,0.004882983865627546,0.0,0.9999914024956484,1.0
153498,0.004882983865627546,0.0,0.9999914024956484,1.0
153499,0.004882983865627546,0.0,0.9999914024956484,1.0
153500,0.004882983865627546,0.0,0.9999914024956484,1.0
153501,0.004882983865627546,0.0,0.9999914024956484,1.0
153502,0.004882983865627546,0.0,0.9999914024956484,1.0
153503,0.004882983865627546,0.0,0.9999914024956484,1.0
153504,0.004882983865627546,0.0,0.9999914024956484,1.0
153505,0.004882983865627546,0.0,0.9999914024956484,1.0
153507,0.03426212073967891,0.0,0.004882983865627546,0.0
153508,0.03426212073967891,0.0,0.004882983865627546,0.0
153509,0.03426212073967891,0.0,0.004882983865627546,0.0
153510,0.03426212073967891,0.0,0.004882983865627546,0.0
153511,0.03426212073967891,0.0,0.004882983865627546,0.0
153512,0.03426212073967891,0.0,0.004882983865627546,0.0
153513,0.03426212073967891,0.0,0.004882983865627546,0.0
153514,0.03426212073967891,0.0,0.004882983865627546,0.0
153515,0.03426212073967891,0.0,0.004882983865627546,0.0
153516,0.03426212073967891,0.0,0.004882983865627546,0.0
153518,0.0,0.0,0.03426212073967891,0.0
153519,0.0,0.0,0.03426212073967891,0.0
153520,0.0,0.0,0.03426212073967891,0.0
153521,0.0,0.0,0.03426212073967891,0.0
153522,0.0,0.0,0.03426212073967891,0.0
153524,4.656612875245797e-10,0.0,0.0,0.0
153525,4.656612875245797e-10,0.0,0.0,0.0
153526,4.656612875245797e-10,0.0,0.0,0.0
153527,4.656612875245797e-10,0.0,0.0,0.0
153528,4.656612875245797e-10,0.0,0.0,0.0
153529,4.656612875245797e-10,0.0,0.0,0.0
153531,0.9999915291555186,1.0,4.656612875245797e-10,0.0
153533,4.656612875245797e-10,0.0,0.9999915291555186,1.0
153534,4.656612875245797e-10,0.0,0.9999915291555186,1.0
153535,4.656612875245797e-10,0.0,0.9999915291555186,1.0
153536,4.656612875245797e-10,0.0,0.9999915291555186,1.0
153538,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153539,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153540,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153541,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153542,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153543,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153544,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153545,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153546,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153547,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153548,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153549,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153550,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153551,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153552,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153553,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153554,4.656612875245797e-10,0.0,4.656612875245797e-10,0.0
153556,0.0,0.0,4.656612875245797e-10,0.0
153560,0.039155878144854626,0.0,0.039155878144854626,0.0
153561,0.039155878144854626,0.0,0.039155878144854626,0.0
153562,0.039155878144854626,0.0,0.039155878144854626,0.0
153563,0.039155878144854626,0.0,0.039155878144854626,0.0
153564,0.039155878144854626,0.0,0.039155878144854626,0.0
153565,0.039155878144854626,0.0,0.039155878144854626,0.0
153566,0.039155878144854626,0.0,0.039155878144854626,0.0
153567,0.039155878144854626,0.0,0.039155878144854626,0.0
153568,0.039155878144854626,0.0,0.039155878144854626,0.0
153569,0.039155878144854626,0.0,0.039155878144854626,0.0
153570,0.039155878144854626,0.0,0.039155878144854626,0.0
153572,0.021586984871694345,0.0,0.039155878144854626,0.0
153573,0.021586984871694345,0.0,0.039155878144854626,0.0
153575,0.0,0.0,0.021586984871694345,0.0
153577,0.0,0.0,0.0,0.0
153578,0.0,0.0,0.0,0.0
153579,0.0,0.0,0.0,0.0
153580,0.0,0.0,0.0,0.0
153581,0.0,0.0,0.0,0.0
153582,0.0,0.0,0.0,0.0
153584,4.656612875245797e-10,0.0,0.0,0.0
153586,0.0,0.0,4.656612875245797e-10,0.0
153587,0.0,0.0,4.656612875245797e-10,0.0
153589,0.0,0.0,0.0,0.0
153590,0.0,0.0,0.0,0.0
153591,0.0,0.0,0.0,0.0
153592,0.0,0.0,0.0,0.0
153593,0.0,0.0,0.0,0.0
153595,0.0,0.0,0.0,0.0
153597,0.004869461061837832,0.0,0.0,0.0
153599,0.004907608034511846,0.0,0.004869461061837832,0.0
153602,0.014724731452169237,0.0,0.0,0.0
153603,0.014724731452169237,0.0,0.0,0.0
153604,0.014724731452169237,0.0,0.0,0.0
153605,0.014724731452169237,0.0,0.0,0.0
153606,0.014724731452169237,0.0,0.0,0.0
153607,0.014724731452169237,0.0,0.0,0.0
153611,0.0002090255730827458,0.0,0.0002090255730827458,0.0
153613,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153614,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153615,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153616,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153617,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153618,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153619,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153620,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153621,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153622,4.656612875245797e-10,0.0,0.0002090255730827458,0.0
153624,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153625,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153626,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153627,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153628,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153629,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153630,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153631,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153632,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153633,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153634,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153635,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153636,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153637,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153638,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153639,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153640,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153641,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153642,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153643,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153644,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153645,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153646,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153647,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153648,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153649,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153650,0.03947830202033664,0.0,4.656612875245797e-10,0.0
153653,0.004870198669317271,0.0,0.004870198669317271,0.0
153654,0.004870198669317271,0.0,0.004870198669317271,0.0
153655,0.004870198669317271,0.0,0.004870198669317271,0.0
153656,0.004870198669317271,0.0,0.004870198669317271,0.0
153657,0.004870198669317271,0.0,0.004870198669317271,0.0
153659,0.02158703656009726,0.0,0.004870198669317271,0.0
153660,0.02158703656009726,0.0,0.004870198669317271,0.0
153661,0.02158703656009726,0.0,0.004870198669317271,0.0
153662,0.02158703656009726,0.0,0.004870198669317271,0.0
153663,0.02158703656009726,0.0,0.004870198669317271,0.0
153664,0.02158703656009726,0.0,0.004870198669317271,0.0
153665,0.02158703656009726,0.0,0.004870198669317271,0.0
153666,0.02158703656009726,0.0,0.004870198669317271,0.0
153667,0.02158703656009726,0.0,0.004870198669317271,0.0
153668,0.02158703656009726,0.0,0.004870198669317271,0.0
153669,0.02158703656009726,0.0,0.004870198669317271,0.0
153670,0.02158703656009726,0.0,0.004870198669317271,0.0
153671,0.02158703656009726,0.0,0.004870198669317271,0.0
153672,0.02158703656009726,0.0,0.004870198669317271,0.0
153673,0.02158703656009726,0.0,0.004870198669317271,0.0
153674,0.02158703656009726,0.0,0.004870198669317271,0.0
153675,0.02158703656009726,0.0,0.004870198669317271,0.0
153676,0.02158703656009726,0.0,0.004870198669317271,0.0
153677,0.02158703656009726,0.0,0.004870198669317271,0.0
153678,0.02158703656009726,0.0,0.004870198669317271,0.0
153679,0.02158703656009726,0.0,0.004870198669317271,0.0
153680,0.02158703656009726,0.0,0.004870198669317271,0.0
153682,1.536682248831113e-08,0.0,0.02158703656009726,0.0
153683,1.536682248831113e-08,0.0,0.02158703656009726,0.0
153684,1.536682248831113e-08,0.0,0.02158703656009726,0.0
153685,1.536682248831113e-08,0.0,0.02158703656009726,0.0
153686,1.536682248831113e-08,0.0,0.02158703656009726,0.0
153687,1.536682248831113e-08,0.0,0.02158703656009726,0.0
